,index,brand,content,engagement,has_spend,id,impact,share_token,timestamp,type,urls,channel_type,channel,caption,comment_count,filter_name,hashtags,image_url,like_count,link,links,post_id,Text,in our,in our,in our,in our,link in,Main_topic
1326,12074,Vogue,"{'links': [], 'video_url': 'https://scontent.cdninstagram.com/t50.2886-16/14472634_337217563296678_3248191454232707072_n.mp4', 'post_id': '1346341343697529803_198154074', 'hashtags': 'LaurenHutton MFW', 'caption': '@JoanSmalls interviews the legend herself #LaurenHutton backstage at the @bottegaveneta show. Watch this duo chat runway tips, men and beauty secrets in our Instagram story. #MFW', 'comment_count': 296, 'like_count': 51085, 'link': 'https://www.instagram.com/p/BKvKlGhg2vL/', 'filter_name': 'Lark', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/e15/14482025_1770038959878168_1129017005127499776_n.jpg?ig_cache_key=MTM0NjM0MTM0MzY5NzUyOTgwMw%3D%3D.2.l'}",51381,,MTM3MzI2LTc3NzE2MF9pbnN0YWdyYW0gdmlkXzA,0.842555246981311,NzSMskwYCVIMTXI8nDYmGEnLfmSDQ6U4NjhuVbSRHwM,2016-09-24 11:26:56,instagram vid,,video,instagram,"@JoanSmalls interviews the legend herself #LaurenHutton backstage at the @bottegaveneta show. Watch this duo chat runway tips, men and beauty secrets in our Instagram story. #MFW",296.0,Lark,LaurenHutton MFW,https://scontent.cdninstagram.com/t51.2885-15/s640x640/e15/14482025_1770038959878168_1129017005127499776_n.jpg?ig_cache_key=MTM0NjM0MTM0MzY5NzUyOTgwMw%3D%3D.2.l,51085.0,https://www.instagram.com/p/BKvKlGhg2vL/,[],1346341343697529803_198154074," video @JoanSmalls interviews the legend herself #LaurenHutton backstage at the @bottegaveneta show. Watch this duo chat runway tips, men and beauty secrets in our Instagram story. #MFW",0.04036290636978661,0.04064600182480367,0.04056006758760494,0.35276384589977056,0.5256671783180342,4
1327,12088,Vogue,"{'links': ['vote.usa.gov.'], 'video_url': 'https://scontent.cdninstagram.com/t50.2886-16/14472826_1229887310396790_5276344924881551360_n.mp4', 'post_id': '1345908513762805510_198154074', 'hashtags': 'runwaytoregister', 'caption': 'Have we convinced you to vote yet? Register to vote at vote.usa.gov. #runwaytoregister\nFeaturing @haileybaldwin \nDirected by @cassblackbird\n@cfda', 'comment_count': 292, 'like_count': 43262, 'link': 'https://www.instagram.com/p/BKtoKmPAYcG/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14478380_195938314170676_4687681625029345280_n.jpg?ig_cache_key=MTM0NTkwODUxMzc2MjgwNTUxMA%3D%3D.2.l'}",43554,,MTM3MzI2LTc3NjQ5MV9pbnN0YWdyYW0gdmlkXzA,0.7048509563463301,Exg-W3Dv2KNK0fA9cYk2Z0nLfmSDQ6U4NjhuVbSRHwM,2016-09-23 21:06:59,instagram vid,,video,instagram,"Have we convinced you to vote yet? Register to vote at vote.usa.gov. #runwaytoregister
Featuring @haileybaldwin 
Directed by @cassblackbird
@cfda",292.0,Normal,runwaytoregister,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14478380_195938314170676_4687681625029345280_n.jpg?ig_cache_key=MTM0NTkwODUxMzc2MjgwNTUxMA%3D%3D.2.l,43262.0,https://www.instagram.com/p/BKtoKmPAYcG/,['vote.usa.gov.'],1345908513762805510_198154074," video Have we convinced you to vote yet? Register to vote at vote.usa.gov. #runwaytoregister
Featuring @haileybaldwin 
Directed by @cassblackbird
@cfda",0.05024658828960728,0.05023211882999468,0.05002684902986966,0.05282025102022478,0.7966741928303036,4
1328,12091,Vogue,"{'links': [], 'post_id': '1345872485522071690_198154074', 'hashtags': 'MFW', 'caption': ""This is how @donatella_versace does athleisure. See all the highlights from @versace_official's Spring 2017 show in the link in our bio. #MFW"", 'comment_count': 404, 'like_count': 107324, 'link': 'https://www.instagram.com/p/BKtf-UUg-CK/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14448327_950082978453120_6395478316907757568_n.jpg?ig_cache_key=MTM0NTg3MjQ4NTUyMjA3MTY5MA%3D%3D.2.l'}",107728,,MTM3MzI2LTEwNzAzMzAxX2luc3RhZ3JhbSBwaWNfMA,1.743511403508408,ey21Ohd8k9wmwM7JMIvlVSOKc8QtPrW059MBdLA4z0s,2016-09-23 19:55:24,instagram pic,,photo,instagram,This is how @donatella_versace does athleisure. See all the highlights from @versace_official's Spring 2017 show in the link in our bio. #MFW,404.0,Normal,MFW,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14448327_950082978453120_6395478316907757568_n.jpg?ig_cache_key=MTM0NTg3MjQ4NTUyMjA3MTY5MA%3D%3D.2.l,107324.0,https://www.instagram.com/p/BKtf-UUg-CK/,[],1345872485522071690_198154074, photo This is how @donatella_versace does athleisure. See all the highlights from @versace_official's Spring 2017 show in the link in our bio. #MFW,0.04076555392235406,0.041415867006868896,0.836465092521388,0.04025208851068362,0.04110139803870529,2
1329,12104,Vogue,"{'links': [], 'post_id': '1345757864907740429_198154074', 'hashtags': 'MFW', 'caption': 'Quanta eleganza! See the best street style from #MFW in the link in our bio. Photographed by @mrstreetpeeper.', 'comment_count': 579, 'like_count': 59397, 'link': 'https://www.instagram.com/p/BKtF6Xjg5UN/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14374277_1135981579826981_302360234439999488_n.jpg?ig_cache_key=MTM0NTc1Nzg2NDkwNzc0MDQyOQ%3D%3D.2.l'}",59976,,MTM3MzI2LTEwNzAzMzAyX2luc3RhZ3JhbSBwaWNfMA,0.970620267381165,yynx20qyhzajNHLz3wuECyOKc8QtPrW059MBdLA4z0s,2016-09-23 16:07:40,instagram pic,,photo,instagram,Quanta eleganza! See the best street style from #MFW in the link in our bio. Photographed by @mrstreetpeeper.,579.0,Normal,MFW,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14374277_1135981579826981_302360234439999488_n.jpg?ig_cache_key=MTM0NTc1Nzg2NDkwNzc0MDQyOQ%3D%3D.2.l,59397.0,https://www.instagram.com/p/BKtF6Xjg5UN/,[],1345757864907740429_198154074, photo Quanta eleganza! See the best street style from #MFW in the link in our bio. Photographed by @mrstreetpeeper.,0.033782332140174724,0.8643797284331078,0.03419464035118794,0.033656370329741836,0.03398692874578768,1
1330,12118,Vogue,"{'links': ['vote.usa.gov.'], 'video_url': 'https://scontent.cdninstagram.com/t50.2886-16/14456304_895253190580363_8155400711870349312_n.mp4', 'post_id': '1345219718138569039_198154074', 'hashtags': 'runwaytoregister', 'caption': 'Registering to vote is so hot right now. Do it at vote.usa.gov. #runwaytoregister\nFeaturing @ambervalletta\nDirected by @cassblackbird\n@cfda', 'comment_count': 133, 'like_count': 22302, 'link': 'https://www.instagram.com/p/BKrLjTUgCFP/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14374143_1734257710161926_3280396424688173056_n.jpg?ig_cache_key=MTM0NTIxOTcxODEzODU2OTAzOQ%3D%3D.2.l'}",22435,,MTM3MzI2LTc3NDc4Nl9pbnN0YWdyYW0gdmlkXzA,0.35207709609439003,jyKrLkV-rEKXSpNxoLqObEnLfmSDQ6U4NjhuVbSRHwM,2016-09-22 22:18:28,instagram vid,,video,instagram,"Registering to vote is so hot right now. Do it at vote.usa.gov. #runwaytoregister
Featuring @ambervalletta
Directed by @cassblackbird
@cfda",133.0,Normal,runwaytoregister,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14374143_1734257710161926_3280396424688173056_n.jpg?ig_cache_key=MTM0NTIxOTcxODEzODU2OTAzOQ%3D%3D.2.l,22302.0,https://www.instagram.com/p/BKrLjTUgCFP/,['vote.usa.gov.'],1345219718138569039_198154074," video Registering to vote is so hot right now. Do it at vote.usa.gov. #runwaytoregister
Featuring @ambervalletta
Directed by @cassblackbird
@cfda",0.050710052568483516,0.050670825614839335,0.05069457446025865,0.23871997918469368,0.609204568171725,4
1331,12124,Vogue,"{'links': ['VogueRunway.com.'], 'post_id': '1345198652766946854_198154074', 'hashtags': 'MFW', 'caption': ""Pop florals and retro graphics adorn @Prada's Spring 2017 collection. See full coverage on VogueRunway.com. #MFW"", 'comment_count': 132, 'like_count': 42909, 'link': 'https://www.instagram.com/p/BKrGwwqggYm/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14309887_1599067937053447_321939860766064640_n.jpg?ig_cache_key=MTM0NTE5ODY1Mjc2Njk0Njg1NA%3D%3D.2.l'}",43041,,MTM3MzI2LTEwNjgyNjg5X2luc3RhZ3JhbSBwaWNfMA,0.675453875356912,_3QqmQpUwOrELlx5CUUKJCOKc8QtPrW059MBdLA4z0s,2016-09-22 21:36:37,instagram pic,,photo,instagram,Pop florals and retro graphics adorn @Prada's Spring 2017 collection. See full coverage on VogueRunway.com. #MFW,132.0,Normal,MFW,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14309887_1599067937053447_321939860766064640_n.jpg?ig_cache_key=MTM0NTE5ODY1Mjc2Njk0Njg1NA%3D%3D.2.l,42909.0,https://www.instagram.com/p/BKrGwwqggYm/,['VogueRunway.com.'],1345198652766946854_198154074, photo Pop florals and retro graphics adorn @Prada's Spring 2017 collection. See full coverage on VogueRunway.com. #MFW,0.03371529352490964,0.5154042256625057,0.38219096442126527,0.034351820011263134,0.03433769638005626,1
1332,12139,Vogue,"{'links': [], 'video_url': 'https://scontent.cdninstagram.com/t50.2886-16/14426857_618904178292571_120028942760411136_n.mp4', 'post_id': '1345087458638988106_198154074', 'hashtags': 'MFW', 'caption': ""Is Gucci Mane a @Gucci man? @laflare1017 reviews Alessandro Michele's latest collection. Click the link in our bio for the full video. #MFW"", 'comment_count': 354, 'like_count': 25086, 'link': 'https://www.instagram.com/p/BKqterEAoNK/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14310870_932971470172064_194569573356273664_n.jpg?ig_cache_key=MTM0NTA4NzQ1ODYzODk4ODEwNg%3D%3D.2.l'}",25440,,MTM3MzI2LTc3NDIzNF9pbnN0YWdyYW0gdmlkXzA,0.39924667094217403,U2Ow6-nt3DBJXK82Q_WAFUnLfmSDQ6U4NjhuVbSRHwM,2016-09-22 17:55:42,instagram vid,,video,instagram,Is Gucci Mane a @Gucci man? @laflare1017 reviews Alessandro Michele's latest collection. Click the link in our bio for the full video. #MFW,354.0,Normal,MFW,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14310870_932971470172064_194569573356273664_n.jpg?ig_cache_key=MTM0NTA4NzQ1ODYzODk4ODEwNg%3D%3D.2.l,25086.0,https://www.instagram.com/p/BKqterEAoNK/,[],1345087458638988106_198154074, video Is Gucci Mane a @Gucci man? @laflare1017 reviews Alessandro Michele's latest collection. Click the link in our bio for the full video. #MFW,0.04073154101036486,0.041744560277984066,0.040777342827695844,0.835989421603832,0.04075713428012325,3
1333,12146,Vogue,"{'links': [], 'post_id': '1344976410908949215_198154074', 'hashtags': 'MFW', 'caption': ""@Fendi's beauty look for its Spring 2017 show was full of sugar and spice and everything nice, with Karl Lagerfeld citing Vanellope von Schweetz as his muse. Click the link in our bio for details. #MFW"", 'comment_count': 297, 'like_count': 101890, 'link': 'https://www.instagram.com/p/BKqUOtzgfrf/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14294857_1816439891970278_4346014627285434368_n.jpg?ig_cache_key=MTM0NDk3NjQxMDkwODk0OTIxNQ%3D%3D.2'}",102187,,MTM3MzI2LTEwNjgyNjkwX2luc3RhZ3JhbSBwaWNfMA,1.603796928440668,UoiSBjbV9dn3olqcqUcoESOKc8QtPrW059MBdLA4z0s,2016-09-22 14:15:04,instagram pic,,photo,instagram,"@Fendi's beauty look for its Spring 2017 show was full of sugar and spice and everything nice, with Karl Lagerfeld citing Vanellope von Schweetz as his muse. Click the link in our bio for details. #MFW",297.0,Normal,MFW,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14294857_1816439891970278_4346014627285434368_n.jpg?ig_cache_key=MTM0NDk3NjQxMDkwODk0OTIxNQ%3D%3D.2,101890.0,https://www.instagram.com/p/BKqUOtzgfrf/,[],1344976410908949215_198154074," photo @Fendi's beauty look for its Spring 2017 show was full of sugar and spice and everything nice, with Karl Lagerfeld citing Vanellope von Schweetz as his muse. Click the link in our bio for details. #MFW",0.022715858658901564,0.02305961105397095,0.9088476096966716,0.022649466046665886,0.02272745454379009,2
1334,12180,Vogue,"{'links': ['VogueRunway.com.'], 'post_id': '1344347329574078722_198154074', 'hashtags': 'MFW', 'caption': ""@Gucci's slogan coat quite literally makes a statement. See the full Spring 2017 collection now on VogueRunway.com. #MFW"", 'comment_count': 188, 'like_count': 55171, 'link': 'https://www.instagram.com/p/BKoFMYKAgkC/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14334605_1222136674511818_3612365489356931072_n.jpg?ig_cache_key=MTM0NDM0NzMyOTU3NDA3ODcyMg%3D%3D.2.l'}",55359,,MTM3MzI2LTEwNjU3NDg2X2luc3RhZ3JhbSBwaWNfMA,0.8480560748321301,tsOtDrz5Y51Jg2Tu1KgRWyOKc8QtPrW059MBdLA4z0s,2016-09-21 17:25:11,instagram pic,,photo,instagram,@Gucci's slogan coat quite literally makes a statement. See the full Spring 2017 collection now on VogueRunway.com. #MFW,188.0,Normal,MFW,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14334605_1222136674511818_3612365489356931072_n.jpg?ig_cache_key=MTM0NDM0NzMyOTU3NDA3ODcyMg%3D%3D.2.l,55171.0,https://www.instagram.com/p/BKoFMYKAgkC/,['VogueRunway.com.'],1344347329574078722_198154074, photo @Gucci's slogan coat quite literally makes a statement. See the full Spring 2017 collection now on VogueRunway.com. #MFW,0.033926233099772544,0.6047438241245301,0.2935408949579671,0.03401193369839255,0.03377711411933773,1
1335,12198,Vogue,"{'links': [], 'video_url': 'https://scontent.cdninstagram.com/t50.2886-16/14426913_336119363387588_3078778161459101696_n.mp4', 'post_id': '1343748729353538570_198154074', 'hashtags': '', 'caption': ""@dreelouisehemingway's black-tie beauty routine is a study in effortless cool. Click the link in our bio for full details."", 'comment_count': 158, 'like_count': 26381, 'link': 'https://www.instagram.com/p/BKl9FmQgAwK/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14279109_1772304923047639_7974139425393213440_n.jpg?ig_cache_key=MTM0Mzc0ODcyOTM1MzUzODU3MA%3D%3D.2.l'}",26539,,MTM3MzI2LTc3MDczMV9pbnN0YWdyYW0gdmlkXzA,0.40573652491232004,Je0P5416ru7wQvFh_Ib_XEnLfmSDQ6U4NjhuVbSRHwM,2016-09-20 21:35:53,instagram vid,,video,instagram,@dreelouisehemingway's black-tie beauty routine is a study in effortless cool. Click the link in our bio for full details.,158.0,Normal,,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14279109_1772304923047639_7974139425393213440_n.jpg?ig_cache_key=MTM0Mzc0ODcyOTM1MzUzODU3MA%3D%3D.2.l,26381.0,https://www.instagram.com/p/BKl9FmQgAwK/,[],1343748729353538570_198154074, video @dreelouisehemingway's black-tie beauty routine is a study in effortless cool. Click the link in our bio for full details.,0.04047226485410098,0.6181204104567619,0.040414666098178634,0.2598679494038588,0.04112470918709973,1
1336,12203,Vogue,"{'links': ['VogueRunway.com.'], 'post_id': '1343707613514338151_198154074', 'hashtags': 'LFW', 'caption': 'Last look at #LFW: The hair at @marques_almeida. See the full collection on VogueRunway.com. Photographed by @drielycarter.', 'comment_count': 379, 'like_count': 82384, 'link': 'https://www.instagram.com/p/BKlzvSJgo9n/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14295452_339967999671208_952253931_n.jpg?ig_cache_key=MTM0MzcwNzYxMzUxNDMzODE1MQ%3D%3D.2.l'}",82763,,MTM3MzI2LTEwNjQxNTA3X2luc3RhZ3JhbSBwaWNfMA,1.265268785614567,07rsK8a02RdrxT8-qAFgKyOKc8QtPrW059MBdLA4z0s,2016-09-20 20:14:11,instagram pic,,photo,instagram,Last look at #LFW: The hair at @marques_almeida. See the full collection on VogueRunway.com. Photographed by @drielycarter.,379.0,Normal,LFW,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14295452_339967999671208_952253931_n.jpg?ig_cache_key=MTM0MzcwNzYxMzUxNDMzODE1MQ%3D%3D.2.l,82384.0,https://www.instagram.com/p/BKlzvSJgo9n/,['VogueRunway.com.'],1343707613514338151_198154074, photo Last look at #LFW: The hair at @marques_almeida. See the full collection on VogueRunway.com. Photographed by @drielycarter.,0.04073792850444026,0.5229938526779574,0.0411777219600839,0.35424809033162274,0.04084240652589572,1
1337,12212,Vogue,"{'links': [], 'post_id': '1343595000746762043_198154074', 'hashtags': 'sponsored', 'caption': '""There are two types of people in the world: the skirts-over-trousers people and the people who just wear one or the other. To be a skirts-over-trousers person, you have to learn not to care,"" says @susiebubble. Click the link in our bio to read her story as part of our Reflections on Fashion series, made in partnership with @peregrinesmovie. Photographed by @mrstreetpeeper. #sponsored', 'comment_count': 117, 'like_count': 43331, 'link': 'https://www.instagram.com/p/BKlaIjVgF87/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14369056_1250061768388001_1842387089_n.jpg?ig_cache_key=MTM0MzU5NTAwMDc0Njc2MjA0Mw%3D%3D.2.l'}",43448,,MTM3MzI2LTEwNjMxODcwX2luc3RhZ3JhbSBwaWNfMA,0.664253501490595,qUe_ZOX3IWjyytRL-4s8vSOKc8QtPrW059MBdLA4z0s,2016-09-20 16:30:27,instagram pic,,photo,instagram,"""There are two types of people in the world: the skirts-over-trousers people and the people who just wear one or the other. To be a skirts-over-trousers person, you have to learn not to care,"" says @susiebubble. Click the link in our bio to read her story as part of our Reflections on Fashion series, made in partnership with @peregrinesmovie. Photographed by @mrstreetpeeper. #sponsored",117.0,Normal,sponsored,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14369056_1250061768388001_1842387089_n.jpg?ig_cache_key=MTM0MzU5NTAwMDc0Njc2MjA0Mw%3D%3D.2.l,43331.0,https://www.instagram.com/p/BKlaIjVgF87/,[],1343595000746762043_198154074," photo ""There are two types of people in the world: the skirts-over-trousers people and the people who just wear one or the other. To be a skirts-over-trousers person, you have to learn not to care,"" says @susiebubble. Click the link in our bio to read her story as part of our Reflections on Fashion series, made in partnership with @peregrinesmovie. Photographed by @mrstreetpeeper. #sponsored",0.9176359924350527,0.020743201772411127,0.020634419720390585,0.02063879278492467,0.02034759328722087,0
1338,12237,Vogue,"{'links': [], 'post_id': '1343020362157331441_198154074', 'hashtags': 'LFW', 'caption': ""A slew of @burberry muses and fans came out to support the house's see-now-buy-now show. Click the link in our bio for all highlights. #LFW"", 'comment_count': 295, 'like_count': 98073, 'link': 'https://www.instagram.com/p/BKjXedcgRPx/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14350510_878417138956923_1467024304_n.jpg?ig_cache_key=MTM0MzAyMDM2MjE1NzMzMTQ0MQ%3D%3D.2'}",98368,,MTM3MzI2LTEwNjEzNzU2X2luc3RhZ3JhbSBwaWNfMA,1.482977439196951,gsjynicyTakwKauqZL0-nyOKc8QtPrW059MBdLA4z0s,2016-09-19 21:28:44,instagram pic,,photo,instagram,A slew of @burberry muses and fans came out to support the house's see-now-buy-now show. Click the link in our bio for all highlights. #LFW,295.0,Normal,LFW,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14350510_878417138956923_1467024304_n.jpg?ig_cache_key=MTM0MzAyMDM2MjE1NzMzMTQ0MQ%3D%3D.2,98073.0,https://www.instagram.com/p/BKjXedcgRPx/,[],1343020362157331441_198154074, photo A slew of @burberry muses and fans came out to support the house's see-now-buy-now show. Click the link in our bio for all highlights. #LFW,0.034045598306499614,0.03397411984093912,0.8648138132577913,0.03347110097755985,0.03369536761721016,2
1339,12286,Vogue,"{'links': [], 'video_url': 'https://scontent.cdninstagram.com/t50.2886-16/14426988_1267826186594373_12372169_n.mp4', 'post_id': '1342288135505242938_198154074', 'hashtags': 'Emmys', 'caption': '@rupaulsdragrace imparts his red carpet wisdom ahead of the #Emmys. See more in our Instagram Stories and in the link in our bio.', 'comment_count': 387, 'like_count': 33918, 'link': 'https://www.instagram.com/p/BKgw_KPAus6/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/e15/14359601_1028737063914170_1769685665_n.jpg?ig_cache_key=MTM0MjI4ODEzNTUwNTI0MjkzOA%3D%3D.2.l'}",34305,,MTM3MzI2LTc2NTAzOF9pbnN0YWdyYW0gdmlkXzA,0.51481727776936,TBAzBmGZcp0xpQtdMUupx0nLfmSDQ6U4NjhuVbSRHwM,2016-09-18 21:13:56,instagram vid,,video,instagram,@rupaulsdragrace imparts his red carpet wisdom ahead of the #Emmys. See more in our Instagram Stories and in the link in our bio.,387.0,Normal,Emmys,https://scontent.cdninstagram.com/t51.2885-15/s640x640/e15/14359601_1028737063914170_1769685665_n.jpg?ig_cache_key=MTM0MjI4ODEzNTUwNTI0MjkzOA%3D%3D.2.l,33918.0,https://www.instagram.com/p/BKgw_KPAus6/,[],1342288135505242938_198154074, video @rupaulsdragrace imparts his red carpet wisdom ahead of the #Emmys. See more in our Instagram Stories and in the link in our bio.,0.2725866188841222,0.034299410795101695,0.03389021238655171,0.035136441284952066,0.6240873166492723,4
1340,12296,Vogue,"{'links': [], 'post_id': '1342204307172310236_198154074', 'hashtags': '', 'caption': 'âBeing able to use my platform to expand and diversify the African voice,â @lupitanyongo says, âI feel very passionate about that. It feels intentional, meaningful.â Read the full October cover story in the link in our bio. Photographed by @mariotestino, styled by @tonnegood.', 'comment_count': 258, 'like_count': 88549, 'link': 'https://www.instagram.com/p/BKgd7TBATzc/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14334498_1793293117621350_907789255_n.jpg?ig_cache_key=MTM0MjIwNDMwNzE3MjMxMDIzNg%3D%3D.2.l'}",88807,,MTM3MzI2LTEwNTg4MjI5X2luc3RhZ3JhbSBwaWNfMA,1.332562679786583,4FeUwNPKCQjjsFtt2g9OOSOKc8QtPrW059MBdLA4z0s,2016-09-18 18:27:23,instagram pic,,photo,instagram,"âBeing able to use my platform to expand and diversify the African voice,â @lupitanyongo says, âI feel very passionate about that. It feels intentional, meaningful.â Read the full October cover story in the link in our bio. Photographed by @mariotestino, styled by @tonnegood.",258.0,Normal,,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14334498_1793293117621350_907789255_n.jpg?ig_cache_key=MTM0MjIwNDMwNzE3MjMxMDIzNg%3D%3D.2.l,88549.0,https://www.instagram.com/p/BKgd7TBATzc/,[],1342204307172310236_198154074," photo âBeing able to use my platform to expand and diversify the African voice,â @lupitanyongo says, âI feel very passionate about that. It feels intentional, meaningful.â Read the full October cover story in the link in our bio. Photographed by @mariotestino, styled by @tonnegood.",0.025511726607149482,0.8984522208991385,0.025410131727163724,0.02535765900083258,0.02526826176571563,1
1341,12307,Vogue,"{'links': [], 'video_url': 'https://scontent.cdninstagram.com/t50.2886-16/14377149_1802117970046514_161482651_n.mp4', 'post_id': '1342103608971268000_198154074', 'hashtags': '', 'caption': ""From biking around New York City to stocking up on gummy bears, go behind the scenes of @cameron1newton and @karliekloss's photoshoot for Vogue's October issue. More in the link in our bio."", 'comment_count': 503, 'like_count': 57305, 'link': 'https://www.instagram.com/p/BKgHB8ggI-g/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14272136_342051462804104_1311390668_n.jpg?ig_cache_key=MTM0MjEwMzYwODk3MTI2ODAwMA%3D%3D.2.l'}",57808,,MTM3MzI2LTc2NDYwMF9pbnN0YWdyYW0gdmlkXzA,0.867510772139067,DXeG2aBZRvHITBRUEyZB3knLfmSDQ6U4NjhuVbSRHwM,2016-09-18 15:07:19,instagram vid,,video,instagram,"From biking around New York City to stocking up on gummy bears, go behind the scenes of @cameron1newton and @karliekloss's photoshoot for Vogue's October issue. More in the link in our bio.",503.0,Normal,,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14272136_342051462804104_1311390668_n.jpg?ig_cache_key=MTM0MjEwMzYwODk3MTI2ODAwMA%3D%3D.2.l,57305.0,https://www.instagram.com/p/BKgHB8ggI-g/,[],1342103608971268000_198154074," video From biking around New York City to stocking up on gummy bears, go behind the scenes of @cameron1newton and @karliekloss's photoshoot for Vogue's October issue. More in the link in our bio.",0.03422005882207123,0.03422999296879927,0.6433094618776775,0.2541032606588995,0.03413722567255268,2
1342,12317,Vogue,"{'links': [], 'post_id': '1341590800487834840_198154074', 'hashtags': '', 'caption': '""We werenât going on location just to shoot the clothes; we were trying to make the clothes a part of where we were. Iâve always wanted to immerse myself in a place."" @bruce_weber discusses his upcoming exhibition, ""Far From Home,"" in the link in our bio. Photographed in the Dominican Republic, 2002.', 'comment_count': 263, 'like_count': 74659, 'link': 'https://www.instagram.com/p/BKeSbmZAmTY/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14271984_1274165782634449_2045250834_n.jpg?ig_cache_key=MTM0MTU5MDgwMDQ4NzgzNDg0MA%3D%3D.2.l'}",74922,,MTM3MzI2LTEwNTgyMzgzX2luc3RhZ3JhbSBwaWNfMA,1.117595782289576,_mV97LpYyLv_W2deZtP37COKc8QtPrW059MBdLA4z0s,2016-09-17 22:08:27,instagram pic,,photo,instagram,"""We werenât going on location just to shoot the clothes; we were trying to make the clothes a part of where we were. Iâve always wanted to immerse myself in a place."" @bruce_weber discusses his upcoming exhibition, ""Far From Home,"" in the link in our bio. Photographed in the Dominican Republic, 2002.",263.0,Normal,,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14271984_1274165782634449_2045250834_n.jpg?ig_cache_key=MTM0MTU5MDgwMDQ4NzgzNDg0MA%3D%3D.2.l,74659.0,https://www.instagram.com/p/BKeSbmZAmTY/,[],1341590800487834840_198154074," photo ""We werenât going on location just to shoot the clothes; we were trying to make the clothes a part of where we were. Iâve always wanted to immerse myself in a place."" @bruce_weber discusses his upcoming exhibition, ""Far From Home,"" in the link in our bio. Photographed in the Dominican Republic, 2002.",0.47254058247623837,0.43920845457622015,0.029379036353380423,0.02959862125398238,0.02927330534017872,0
